" Spectrum" ," Sample" ," User" ," Live time" ," Real time" ," Excitation" ," Throughput" ," Mg-Ka Chi2" ," Mg-Ka Area" ," Mg-Ka AreaStd" ," Mg-Ka cps" ," Mg-Ka cpsStd" ," Al-Ka Chi2" ," Al-Ka Area" ," Al-Ka AreaStd" ," Al-Ka cps" ," Al-Ka cpsStd" ," Si-Ka Chi2" ," Si-Ka Area" ," Si-Ka AreaStd" ," Si-Ka cps" ," Si-Ka cpsStd" ," P -Ka Chi2" ," P -Ka Area" ," P -Ka AreaStd" ," P -Ka cps" ," P -Ka cpsStd" ," S -Ka Chi2" ," S -Ka Area" ," S -Ka AreaStd" ," S -Ka cps" ," S -Ka cpsStd" ," Cl-Ka Chi2" ," Cl-Ka Area" ," Cl-Ka AreaStd" ," Cl-Ka cps" ," Cl-Ka cpsStd" ," Ar-Ka Chi2" ," Ar-Ka Area" ," Ar-Ka AreaStd" ," Ar-Ka cps" ," Ar-Ka cpsStd" ," K -Ka Chi2" ," K -Ka Area" ," K -Ka AreaStd" ," K -Ka cps" ," K -Ka cpsStd" ," Ca-Ka Chi2" ," Ca-Ka Area" ," Ca-Ka AreaStd" ," Ca-Ka cps" ," Ca-Ka cpsStd" ," Ti-Ka Chi2" ," Ti-Ka Area" ," Ti-Ka AreaStd" ," Ti-Ka cps" ," Ti-Ka cpsStd" ," V -Ka Chi2" ," V -Ka Area" ," V -Ka AreaStd" ," V -Ka cps" ," V -Ka cpsStd" ," Cr-Ka Chi2" ," Cr-Ka Area" ," Cr-Ka AreaStd" ," Cr-Ka cps" ," Cr-Ka cpsStd" ," Mn-Ka Chi2" ," Mn-Ka Area" ," Mn-Ka AreaStd" ," Mn-Ka cps" ," Mn-Ka cpsStd" ," Fe-Ka Chi2" ," Fe-Ka Area" ," Fe-Ka AreaStd" ," Fe-Ka cps" ," Fe-Ka cpsStd" ," Co-Ka Chi2" ," Co-Ka Area" ," Co-Ka AreaStd" ," Co-Ka cps" ," Co-Ka cpsStd" ," Ni-Ka Chi2" ," Ni-Ka Area" ," Ni-Ka AreaStd" ," Ni-Ka cps" ," Ni-Ka cpsStd" ," Cu-Ka Chi2" ," Cu-Ka Area" ," Cu-Ka AreaStd" ," Cu-Ka cps" ," Cu-Ka cpsStd" ," Rh-La-Inc Chi2" ," Rh-La-Inc Area" ," Rh-La-Inc AreaStd" ," Rh-La-Inc cps" ," Rh-La-Inc cpsStd" ," Rh-La-Coh Chi2" ," Rh-La-Coh Area" ," Rh-La-Coh AreaStd" ," Rh-La-Coh cps" ," Rh-La-Coh cpsStd" ," Ba-La Chi2" ," Ba-La Area" ," Ba-La AreaStd" ," Ba-La cps" ," Ba-La cpsStd" 
MI18-L8-B!0!0!1422.0!2019-04-17!15-50-05!15!10!1500!1422.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1422.0,1422.0,15,19,XRay Tube Generator,1.12E+05,0.5,181,34,12.1,2.2,1.2,2429,62,161.9,4.1,5.1,59741,248,3982.75,16.53,1.2,1186,64,79.1,4.3,8.8,11869,143,791.3,9.5,1.3,3942,249,262.83,16.63,1.2,1541,314,102.74,20.94,9.1,21846,212,1456.41,14.13,1.0,19817,215,1321.15,14.35,1.6,11428,302,761.90,20.16,0.3,731,232,48.74,15.45,0.3,1442,229,96.14,15.26,0.6,6831,254,455.39,16.94,6.9,500819,749,33387.96,49.95,31.6,8120,280,541.35,18.67,0.5,981,224,65.38,14.96,0.9,1096,219,73.09,14.63,0.0,-409,1,-27.277,0.037,3.1,104290,403,6952.69,26.87,2.0,1334,228,88.93,15.17
MI18-L8-B!0!0!1424.0!2019-04-17!15-50-37!15!10!1500!1424.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1424.0,1424.0,15,19,XRay Tube Generator,1.07E+05,0.2,221,33,14.7,2.2,0.8,1694,52,112.9,3.5,5.7,47271,220,3151.40,14.70,2.5,1211,64,80.7,4.3,3.9,10978,138,731.8,9.2,1.9,3446,198,229.72,13.20,2.1,2722,191,181.50,12.75,7.5,12067,180,804.48,12.01,0.9,17172,204,1144.81,13.61,0.7,7300,215,486.69,14.32,0.8,642,212,42.82,14.11,0.7,1435,224,95.69,14.92,0.4,5942,249,396.16,16.58,6.1,487748,725,32516.50,48.33,35.0,7506,276,500.40,18.39,0.8,785,226,52.36,15.08,0.7,1105,216,73.69,14.37,0.0,2097,1,139.832,0.037,2.3,100039,345,6669.26,22.98,0.9,1277,157,85.14,10.47
MI18-L8-B!0!0!1426.0!2019-04-17!15-51-08!15!10!1500!1426.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1426.0,1426.0,15,19,XRay Tube Generator,1.16E+05,0.4,144,32,9.6,2.2,1.1,1833,54,122.2,3.6,3.2,54142,236,3609.49,15.71,2.3,2083,72,138.8,4.8,2.8,10824,138,721.6,9.2,1.7,3065,194,204.33,12.93,2.1,2844,190,189.60,12.64,10.2,11198,180,746.53,11.97,1.3,16149,203,1076.59,13.55,0.8,5911,210,394.07,14.02,0.5,629,211,41.90,14.07,0.1,1186,224,79.07,14.96,0.5,7217,253,481.10,16.87,7.9,601533,793,40102.19,52.89,40.8,8854,281,590.24,18.73,0.5,530,223,35.34,14.83,1.2,1150,214,76.65,14.26,0.0,206,1,13.717,0.037,1.9,94178,336,6278.53,22.39,1.4,610,155,40.69,10.32
MI18-L8-B!0!0!1428.0!2019-04-17!15-51-38!15!10!1500!1428.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1428.0,1428.0,15,19,XRay Tube Generator,1.02E+05,0.7,210,32,14.0,2.1,0.8,1345,47,89.7,3.1,3.6,41475,207,2765.01,13.77,1.5,1359,64,90.6,4.3,7.9,11976,142,798.4,9.4,3.6,2552,188,170.15,12.54,3.2,4158,190,277.18,12.64,8.7,8626,170,575.08,11.35,1.4,13573,195,904.89,12.97,1.0,5075,205,338.31,13.67,0.8,596,207,39.71,13.81,0.4,1355,221,90.35,14.74,0.8,6592,248,439.49,16.55,6.7,465527,710,31035.16,47.31,32.7,7464,273,497.58,18.19,0.4,522,224,34.82,14.91,0.9,1025,213,68.36,14.22,0.0,-962,1,-64.120,0.037,3.0,89408,327,5960.53,21.83,1.3,1075,152,71.65,10.12
MI18-L8-B!0!0!1430.0!2019-04-17!15-52-07!15!10!1500!1430.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1430.0,1430.0,15,19,XRay Tube Generator,1.05E+05,0.3,228,33,15.2,2.2,1.2,1929,55,128.6,3.7,5.0,55350,238,3690.01,15.89,3.3,1992,71,132.8,4.8,1.5,12310,143,820.7,9.5,1.4,2829,190,188.61,12.66,2.8,2905,186,193.67,12.43,7.5,13474,184,898.28,12.24,0.8,16019,200,1067.92,13.32,0.9,6667,210,444.50,14.00,1.2,534,207,35.61,13.79,0.5,1780,221,118.67,14.71,0.5,7245,248,482.97,16.55,5.1,482991,720,32199.42,48.01,27.9,7571,272,504.75,18.13,0.2,308,222,20.51,14.77,1.1,1150,213,76.66,14.20,0.0,1819,1,121.280,0.037,1.7,91082,330,6072.16,22.02,1.8,1347,154,89.81,10.25
MI18-L8-B!0!0!1432.0!2019-04-17!15-52-39!15!10!1500!1432.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1432.0,1432.0,15,19,XRay Tube Generator,1.12E+05,1.2,194,34,13.0,2.3,1.1,2504,62,167.0,4.2,5.3,62296,253,4153.10,16.86,2.0,2052,72,136.8,4.8,4.9,12168,144,811.2,9.6,2.5,3362,240,224.15,15.99,2.3,2687,310,179.17,20.69,8.4,22228,210,1481.83,14.01,1.5,19754,213,1316.95,14.18,1.4,10595,298,706.31,19.86,0.5,973,230,64.89,15.33,0.5,1161,226,77.42,15.05,0.3,7780,254,518.65,16.94,6.1,519588,760,34639.19,50.67,25.1,7641,279,509.41,18.60,0.5,348,222,23.18,14.80,1.4,878,218,58.56,14.54,0.0,1260,1,83.999,0.037,4.1,96170,388,6411.35,25.86,1.8,1027,225,68.46,14.98
MI18-L8-B!0!0!1434.0!2019-04-17!15-53-09!15!10!1500!1434.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1434.0,1434.0,15,19,XRay Tube Generator,1.10E+05,0.6,163,34,10.8,2.3,2.9,2752,64,183.5,4.3,5.9,75419,277,5027.95,18.47,0.9,1892,71,126.1,4.7,2.1,15441,155,1029.42,10.34,1.8,2982,233,198.80,15.54,1.8,2373,307,158.17,20.48,8.7,21906,208,1460.42,13.90,1.2,19661,211,1310.72,14.09,0.9,10657,295,710.50,19.68,0.1,811,228,54.07,15.18,0.8,1483,226,98.89,15.08,0.9,7403,254,493.55,16.92,4.4,482472,737,32164.80,49.15,28.4,7299,277,486.59,18.43,0.6,581,223,38.72,14.86,1.2,1284,222,85.63,14.82,0.0,2043,1,136.182,0.037,3.7,96816,386,6454.40,25.72,0.8,845,222,56.31,14.83
MI18-L8-B!0!0!1436.0!2019-04-17!15-53-38!15!10!1500!1436.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1436.0,1436.0,15,19,XRay Tube Generator,1.11E+05,0.4,266,34,17.7,2.3,1.0,3801,72,253.4,4.8,7.0,90661,303,6044.08,20.20,1.6,1342,66,89.5,4.4,2.7,17125,160,1141.69,10.68,2.8,3511,234,234.06,15.60,1.3,1622,308,108.14,20.53,9.9,26980,222,1798.70,14.82,1.3,21634,218,1442.27,14.51,1.2,12938,301,862.52,20.06,0.6,998,228,66.53,15.23,1.2,1700,225,113.32,15.00,0.5,8284,254,552.28,16.94,4.4,481559,736,32103.96,49.06,20.6,6692,274,446.10,18.28,0.3,749,221,49.94,14.76,1.4,1378,224,91.85,14.93,0.0,3400,1,226.654,0.037,2.5,96449,386,6429.91,25.74,1.4,1181,224,78.73,14.92
MI18-L8-B!0!0!1438.0!2019-04-17!15-54-08!15!10!1500!1438.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1438.0,1438.0,15,19,XRay Tube Generator,1.11E+05,0.5,321,36,21.4,2.4,1.1,5011,81,334.0,5.4,6.4,98876,316,6591.73,21.07,1.4,1098,65,73.2,4.3,1.2,15178,155,1011.86,10.31,0.6,3353,227,223.52,15.14,1.6,1818,304,121.22,20.29,10.5,30571,233,2038.04,15.56,1.0,23213,228,1547.56,15.23,1.1,14033,301,935.51,20.06,0.5,644,232,42.91,15.43,1.1,582,239,38.77,15.96,2.6,11801,278,786.76,18.50,3.3,475190,759,31679.35,50.61,20.0,5371,297,358.06,19.81,0.7,-1049,247,-69.93,16.46,0.3,-4,236,-0.28,15.76,2.3,15828,1161,1055.18,77.40,1.4,92190,376,6146.01,25.10,1.2,377,241,25.14,16.04
MI18-L8-B!0!0!1440.0!2019-04-17!15-54-38!15!10!1500!1440.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1440.0,1440.0,15,20,XRay Tube Generator,1.29E+05,0.6,366,37,24.4,2.4,1.4,8870,103,591.3,6.8,8.3,100518,318,6701.18,21.22,0.9,1167,64,77.8,4.3,1.2,9838,135,655.8,9.0,2.2,2732,226,182.16,15.08,1.2,1581,306,105.40,20.38,14.1,52440,275,3496.03,18.33,2.0,30905,241,2060.34,16.09,0.6,22290,322,1486.03,21.47,0.2,1634,234,108.91,15.63,1.0,1849,227,123.25,15.15,1.4,39056,315,2603.71,21.00,6.0,647341,834,43156.06,55.59,30.5,8298,280,553.22,18.65,0.3,836,215,55.72,14.33,1.2,1301,222,86.75,14.78,0.0,1665,1,110.987,0.037,2.6,92615,378,6174.35,25.19,0.7,1099,229,73.29,15.28
MI18-L8-B!0!0!1442.0!2019-04-17!15-55-07!15!10!1500!1442.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1442.0,1442.0,15,19,XRay Tube Generator,1.22E+05,0.8,455,37,30.3,2.5,1.2,13524,124,901.6,8.2,5.8,105447,326,7029.82,21.72,0.4,928,63,61.8,4.2,0.7,7449,122,496.6,8.2,1.8,3854,194,256.90,12.91,1.4,1185,183,79.00,12.23,13.5,81444,322,5429.60,21.45,2.3,31419,243,2094.61,16.17,1.8,30126,262,2008.42,17.46,0.9,1849,217,123.27,14.49,0.5,1837,220,122.45,14.69,0.9,21613,277,1440.84,18.43,5.3,553432,762,36895.45,50.81,28.0,6998,268,466.51,17.84,0.4,506,214,33.77,14.27,1.5,993,208,66.19,13.83,0.0,-2293,1,-152.873,0.037,1.2,91099,331,6073.26,22.09,1.7,1211,170,80.73,11.32
MI18-L8-B!0!0!1444.0!2019-04-17!15-55-37!15!10!1500!1444.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1444.0,1444.0,15,19,XRay Tube Generator,1.14E+05,0.4,482,39,32.1,2.6,1.5,14241,128,949.4,8.5,9.0,108816,331,7254.43,22.10,1.2,784,63,52.2,4.2,1.4,10816,137,721.1,9.2,2.5,4060,227,270.69,15.10,1.2,330,299,21.99,19.92,16.9,91992,340,6132.83,22.67,1.7,35096,255,2339.75,16.98,0.6,36035,346,2402.35,23.06,0.7,1538,238,102.52,15.89,0.5,1451,237,96.73,15.80,0.8,7279,260,485.27,17.36,4.0,440470,730,29364.69,48.66,17.6,4998,286,333.17,19.07,0.9,-336,242,-22.40,16.12,1.1,112,229,7.49,15.29,3.6,14393,1058,959.51,70.55,3.8,92032,376,6135.49,25.07,0.5,1721,250,114.71,16.67
MI18-L8-B!0!0!1446.0!2019-04-17!15-56-07!15!10!1500!1446.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1446.0,1446.0,15,19,XRay Tube Generator,1.14E+05,0.5,328,36,21.9,2.4,3.3,7644,97,509.6,6.5,5.4,71815,271,4787.65,18.05,0.7,531,58,35.4,3.9,2.3,11947,142,796.5,9.5,2.4,3648,234,243.22,15.59,1.1,1462,307,97.48,20.44,10.6,63406,295,4227.10,19.69,1.0,29327,239,1955.10,15.92,1.2,28755,335,1916.98,22.32,0.7,1782,235,118.77,15.68,0.6,1477,223,98.49,14.83,0.5,5749,245,383.24,16.33,5.2,496165,742,33077.64,49.44,22.9,6722,269,448.11,17.94,0.5,875,217,58.36,14.44,0.7,1054,215,70.27,14.35,0.0,904,1,60.291,0.037,3.7,95140,384,6342.67,25.61,1.6,1826,231,121.75,15.42
MI18-L8-B!0!0!1448.0!2019-04-17!15-56-36!15!10!1500!1448.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1448.0,1448.0,15,19,XRay Tube Generator,1.10E+05,1.4,447,37,29.8,2.4,3.7,9329,105,621.9,7.0,4.8,74635,275,4975.68,18.36,0.3,522,58,34.8,3.8,1.2,7249,123,483.2,8.2,1.7,4297,233,286.49,15.52,1.2,1691,305,112.74,20.36,15.2,74431,312,4962.05,20.81,1.7,32711,244,2180.71,16.29,1.0,31238,339,2082.55,22.62,0.8,1593,236,106.22,15.71,0.7,1432,222,95.48,14.79,0.4,5236,241,349.04,16.09,4.4,438817,704,29254.45,46.93,24.8,6720,266,447.99,17.72,0.7,1055,216,70.35,14.40,1.4,938,216,62.56,14.38,0.0,-1,1,-0.062,0.037,2.3,94589,382,6305.96,25.46,1.2,2155,232,143.70,15.47
MI18-L8-B!0!0!1450.0!2019-04-17!15-57-06!15!10!1500!1450.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1450.0,1450.0,15,19,XRay Tube Generator,1.10E+05,0.5,375,37,25.0,2.5,3.4,11232,114,748.8,7.6,5.0,82210,289,5480.67,19.27,0.3,813,61,54.2,4.0,1.5,6640,119,442.7,7.9,3.7,3934,230,262.30,15.35,0.6,1603,305,106.87,20.31,11.5,78499,319,5233.29,21.26,2.8,37346,256,2489.72,17.07,0.8,34831,347,2322.07,23.10,0.2,2162,237,144.16,15.79,0.3,1976,221,131.75,14.72,0.4,5851,241,390.07,16.06,6.1,422399,693,28159.91,46.20,25.9,6526,264,435.04,17.59,0.7,1007,216,67.13,14.39,1.9,1099,218,73.25,14.51,0.0,132,1,8.832,0.037,2.9,94116,381,6274.40,25.38,0.8,1970,233,131.34,15.55
MI18-L8-B!0!0!1452.0!2019-04-17!15-57-36!15!10!1500!1452.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1452.0,1452.0,15,19,XRay Tube Generator,1.05E+05,1.5,347,35,23.2,2.3,3.5,6416,89,427.7,5.9,6.2,58376,245,3891.75,16.31,0.9,589,57,39.3,3.8,2.0,5914,116,394.3,7.8,2.0,3765,240,251.01,15.98,1.0,2301,310,153.42,20.67,11.0,56873,284,3791.51,18.91,1.8,33130,248,2208.65,16.52,1.0,27717,334,1847.79,22.28,0.9,1546,236,103.05,15.71,0.4,1361,224,90.70,14.93,0.4,5347,243,356.47,16.20,3.6,393768,675,26251.20,45.01,18.9,6011,266,400.70,17.71,0.6,318,220,21.17,14.66,0.7,1045,216,69.69,14.38,0.0,-484,1,-32.269,0.037,2.4,98148,391,6543.18,26.05,1.6,1410,232,94.01,15.47
MI18-L8-B!0!0!1454.0!2019-04-17!15-58-07!15!10!1500!1454.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1454.0,1454.0,15,19,XRay Tube Generator,1.01E+05,0.5,272,33,18.2,2.2,1.6,3771,71,251.4,4.7,6.8,47181,221,3145.41,14.73,3.7,397,56,26.5,3.7,3.0,6473,119,431.5,7.9,1.6,4169,245,277.91,16.32,1.5,2535,311,169.00,20.73,9.9,40506,253,2700.41,16.85,1.3,25429,230,1695.30,15.32,0.3,20908,320,1393.85,21.33,0.6,1361,233,90.72,15.55,0.5,1769,224,117.93,14.93,0.2,5117,243,341.13,16.18,4.0,386316,671,25754.43,44.71,22.7,6470,267,431.35,17.78,0.5,1081,221,72.09,14.76,1.5,960,213,64.00,14.23,0.0,-658,1,-43.870,0.037,1.9,95411,389,6360.74,25.91,0.4,1186,229,79.04,15.28
MI18-L8-B!0!0!1456.0!2019-04-17!15-58-37!15!10!1500!1456.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1456.0,1456.0,15,19,XRay Tube Generator,1.19E+05,0.6,326,35,21.7,2.3,1.8,4747,79,316.4,5.3,5.7,61902,252,4126.82,16.83,0.2,1201,64,80.0,4.3,4.9,7975,127,531.7,8.5,2.5,3603,243,240.21,16.18,1.1,2607,315,173.79,21.01,13.3,32239,235,2149.27,15.67,1.8,21799,221,1453.24,14.71,0.6,14563,308,970.85,20.51,0.5,1143,231,76.20,15.43,0.5,1695,228,113.02,15.21,0.7,5299,251,353.28,16.73,6.2,601504,808,40100.27,53.88,33.3,8843,285,589.54,19.00,0.7,746,221,49.74,14.72,1.1,1271,218,84.71,14.54,0.0,-240,1,-15.994,0.037,2.5,99330,394,6621.98,26.26,1.2,1192,227,79.46,15.16
MI18-L8-B!0!0!1458.0!2019-04-17!15-59-06!15!10!1500!1458.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1458.0,1458.0,15,20,XRay Tube Generator,1.26E+05,1.1,241,34,16.1,2.3,1.2,3590,71,239.4,4.7,6.3,59020,247,3934.68,16.47,2.5,2269,75,151.3,5.0,4.8,10233,138,682.2,9.2,2.3,3835,255,255.67,16.98,1.1,1918,320,127.84,21.30,10.7,22747,213,1516.45,14.19,1.1,18263,211,1217.55,14.06,0.8,9021,299,601.41,19.94,0.6,376,232,25.07,15.48,0.9,1586,231,105.72,15.38,1.1,8103,259,540.22,17.29,6.1,678900,853,45260.00,56.87,35.9,9222,292,614.81,19.45,0.3,463,223,30.86,14.85,1.0,1422,219,94.80,14.61,0.0,593,1,39.538,0.037,2.3,108068,411,7204.54,27.42,1.1,1364,228,90.95,15.21
MI18-L8-B!0!0!1460.0!2019-04-17!15-59-38!15!10!1500!1460.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1460.0,1460.0,15,19,XRay Tube Generator,1.17E+05,0.5,260,36,17.3,2.4,0.7,4144,75,276.2,5.0,5.6,64704,258,4313.62,17.17,0.7,1018,64,67.8,4.3,2.9,10233,137,682.2,9.1,2.5,4344,208,289.62,13.89,1.8,744,195,49.57,12.97,11.5,28019,226,1867.90,15.05,0.6,19317,214,1287.77,14.29,1.1,11855,228,790.36,15.20,0.6,820,215,54.64,14.36,0.6,915,224,61.03,14.96,0.4,5883,250,392.21,16.65,5.5,546049,761,36403.27,50.76,28.6,7532,278,502.11,18.55,0.1,1170,226,77.99,15.04,1.0,908,215,60.51,14.34,0.0,561,1,37.379,0.037,1.9,111656,363,7443.77,24.20,1.3,1155,162,76.99,10.81
MI18-L8-B!0!0!1462.0!2019-04-17!16-00-09!15!10!1500!1462.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1462.0,1462.0,15,19,XRay Tube Generator,1.14E+05,0.2,281,35,18.7,2.3,0.7,3586,71,239.1,4.7,6.8,59835,248,3989.01,16.53,1.0,511,58,34.1,3.9,3.7,10212,136,680.8,9.1,3.2,3925,254,261.67,16.95,0.9,1880,319,125.36,21.26,9.1,29845,231,1989.69,15.39,0.5,21274,220,1418.28,14.67,1.5,14656,309,977.04,20.60,0.5,777,232,51.79,15.44,0.3,1644,227,109.63,15.15,0.8,6587,251,439.11,16.76,4.9,511433,756,34095.54,50.39,26.2,7655,280,510.35,18.69,0.7,840,225,56.01,15.02,0.9,1238,220,82.56,14.68,0.0,2,1,0.152,0.037,2.6,109383,412,7292.18,27.50,1.8,1284,228,85.61,15.22
MI18-L8-B!0!0!1464.0!2019-04-17!16-00-39!15!10!1500!1464.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1464.0,1464.0,15,19,XRay Tube Generator,1.20E+05,0.4,304,37,20.3,2.5,2.1,7025,94,468.3,6.2,7.5,65890,260,4392.68,17.31,0.9,571,58,38.1,3.8,7.1,6302,121,420.1,8.1,3.2,4508,251,300.55,16.73,0.8,350,316,23.35,21.06,11.5,63446,296,4229.71,19.75,1.0,30081,243,2005.42,16.17,0.8,26828,335,1788.51,22.36,0.5,1488,238,99.21,15.88,0.4,1818,226,121.23,15.10,0.5,8505,254,567.01,16.92,6.5,542901,772,36193.40,51.50,26.2,7742,277,516.14,18.49,0.3,834,220,55.63,14.64,1.2,1002,216,66.82,14.42,0.0,-1907,1,-127.135,0.037,2.9,108768,410,7251.20,27.35,0.9,1877,235,125.14,15.65
MI18-L8-B!0!0!1466.0!2019-04-17!16-01-08!15!10!1500!1466.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1466.0,1466.0,15,19,XRay Tube Generator,1.16E+05,1.9,240,36,16.0,2.4,2.2,4469,78,297.9,5.2,7.3,52822,234,3521.48,15.58,0.4,390,58,26.0,3.9,14.9,5900,123,393.4,8.2,2.6,4505,222,300.33,14.79,1.5,1720,218,114.69,14.56,8.3,45710,269,3047.34,17.94,1.4,33525,253,2234.98,16.86,0.6,28639,280,1909.28,18.67,0.4,1800,228,120.03,15.22,0.8,1524,227,101.59,15.14,0.8,13898,266,926.50,17.75,6.4,494380,732,32958.69,48.77,27.3,8107,274,540.48,18.24,1.4,1149,220,76.62,14.69,2.0,1551,213,103.43,14.17,5.1,-1523,346,-101.53,23.07,4.8,117434,385,7828.92,25.64,1.3,1497,187,99.82,12.46
MI18-L8-B!0!0!1468.0!2019-04-17!16-01-38!15!10!1500!1468.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1468.0,1468.0,15,20,XRay Tube Generator,1.22E+05,1.1,242,35,16.2,2.3,2.3,3052,67,203.4,4.5,5.4,56541,241,3769.41,16.07,0.8,450,57,30.0,3.8,9.3,6425,122,428.4,8.2,4.2,4019,210,267.93,14.02,0.7,1779,200,118.61,13.32,8.9,24157,218,1610.50,14.51,0.8,23861,227,1590.73,15.10,0.8,15589,241,1039.28,16.06,0.3,895,221,59.66,14.76,0.3,1164,230,77.62,15.32,0.7,44732,327,2982.14,21.83,4.1,550079,768,36671.92,51.18,22.9,7627,282,508.50,18.79,0.7,485,228,32.30,15.18,0.8,991,217,66.08,14.45,0.0,-7,1,-0.439,0.037,4.5,116922,371,7794.83,24.71,1.1,1416,169,94.40,11.26
MI18-L8-B!0!0!1470.0!2019-04-17!16-02-09!15!10!1500!1470.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1470.0,1470.0,15,20,XRay Tube Generator,1.35E+05,1.8,112,36,7.4,2.4,0.7,3735,74,249.0,4.9,7.7,64291,257,4286.09,17.14,0.7,493,58,32.9,3.8,9.4,5436,117,362.4,7.8,3.0,4266,263,284.39,17.54,0.8,701,326,46.71,21.71,8.1,26425,225,1761.64,15.02,0.8,24859,231,1657.26,15.38,0.4,12201,312,813.41,20.83,0.5,551,238,36.72,15.87,0.5,1060,234,70.65,15.61,1.2,108393,422,7226.17,28.14,4.5,641014,841,42734.29,56.07,19.2,7690,290,512.68,19.36,0.6,509,227,33.94,15.13,1.0,1056,221,70.40,14.74,0.0,-1023,1,-68.221,0.037,3.5,119171,429,7944.72,28.62,0.5,1608,235,107.17,15.69
MI18-L8-B!0!0!1472.0!2019-04-17!16-02-39!15!10!1500!1472.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1472.0,1472.0,15,20,XRay Tube Generator,1.34E+05,1.0,294,37,19.6,2.5,1.0,5615,86,374.3,5.7,6.7,73706,274,4913.70,18.27,0.6,486,59,32.4,3.9,7.1,4911,114,327.4,7.6,3.6,4939,214,329.28,14.25,1.6,404,198,26.95,13.17,7.2,53893,279,3592.86,18.60,1.7,30655,243,2043.69,16.19,0.8,22871,254,1524.76,16.95,0.6,1286,221,85.74,14.74,0.5,1481,229,98.76,15.23,1.2,76257,375,5083.81,25.00,5.6,628921,813,41928.08,54.23,24.9,7902,282,526.82,18.77,1.0,711,222,47.42,14.78,1.1,887,213,59.12,14.18,0.0,670,1,44.646,0.037,3.3,120164,375,8010.93,24.99,2.6,1835,172,122.35,11.46
MI18-L8-B!0!0!1474.0!2019-04-17!16-03-11!15!10!1500!1474.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1474.0,1474.0,15,20,XRay Tube Generator,1.44E+05,0.5,388,39,25.9,2.6,2.0,7101,95,473.4,6.3,6.5,79331,284,5288.74,18.96,1.2,778,62,51.9,4.1,11.1,4243,113,282.9,7.5,3.0,4841,263,322.70,17.53,0.9,37,328,2.47,21.89,9.9,54289,282,3619.25,18.78,1.3,37540,259,2502.66,17.29,0.8,23830,336,1588.69,22.37,0.3,1009,242,67.30,16.10,0.7,1769,234,117.93,15.57,1.4,118949,434,7929.91,28.91,4.3,692811,867,46187.42,57.82,22.1,7473,287,498.23,19.15,0.9,468,219,31.17,14.63,0.8,1305,217,86.99,14.44,0.0,-1793,1,-119.503,0.037,3.4,122063,433,8137.54,28.90,1.7,1734,239,115.58,15.96
